"NAME","BGX","XDQ","JD","DG","LH","NMQ","JC","MEK","HY","MNG","GQC","NQ","GLG","LBH","YS","XW","SQ","JZ","RK","HH","JZX","HN","XH","LT","LX","DY","JEM","HZ","GL","DL","YZ"
"BGX",0,0.00137300000000007,1.80000000000735e-05,0.000158999999999909,0.000291999999999959,0.145956,0.00717900000000005,0.00287000000000004,0.000616999999999979,0.000461000000000045,8.70000000000593e-05,0.000152999999999959,6.09999999999777e-05,0.00347500000000001,0.00111700000000003,0.000360000000000027,0.135147,0.000329999999999941,0.000531999999999977,0.000514000000000014,0.000684000000000018,0.000597999999999987,2.99999999999745e-05,0.00117200000000006,0.000418999999999947,0.000558999999999976,0.00023799999999996,0.000662000000000051,0.00112800000000002,0.00036500000000006,0.00061599999999995
"XDQ",0.00137300000000007,0,0.001355,0.00153199999999998,0.00166500000000003,0.144583,0.00580599999999998,0.00149699999999997,0.00199000000000005,0.000912000000000024,0.00128600000000001,0.00152600000000003,0.00143400000000005,0.00210199999999994,0.000256000000000034,0.00101300000000004,0.133774,0.00170300000000001,0.00190500000000005,0.00188700000000008,0.00205700000000009,0.00197100000000006,0.00140300000000004,0.000201000000000007,0.00179200000000002,0.00193200000000004,0.00161100000000003,0.000711000000000017,0.000245000000000051,0.00100800000000001,0.00198900000000002
"JD",1.80000000000735e-05,0.001355,0,0.000176999999999983,0.000310000000000032,0.145938,0.00716099999999997,0.00285199999999997,0.000635000000000052,0.000442999999999971,6.89999999999857e-05,0.000171000000000032,7.90000000000513e-05,0.00345699999999993,0.00109899999999996,0.000341999999999953,0.135129,0.000348000000000015,0.00055000000000005,0.000532000000000088,0.000702000000000091,0.000616000000000061,4.8000000000048e-05,0.00115399999999999,0.000437000000000021,0.00057700000000005,0.000256000000000034,0.000643999999999978,0.00110999999999994,0.000346999999999986,0.000634000000000023
"DG",0.000158999999999909,0.00153199999999998,0.000176999999999983,0,0.00013300000000005,0.146115,0.00733799999999996,0.00302899999999995,0.000458000000000069,0.000619999999999954,0.000245999999999968,5.99999999995049e-06,9.79999999999315e-05,0.00363399999999992,0.00127599999999994,0.000518999999999936,0.135306,0.000171000000000032,0.000373000000000068,0.000355000000000105,0.000525000000000109,0.000439000000000078,0.000128999999999935,0.00133099999999997,0.000260000000000038,0.000400000000000067,7.90000000000513e-05,0.000820999999999961,0.00128699999999993,0.000523999999999969,0.000457000000000041
"LH",0.000291999999999959,0.00166500000000003,0.000310000000000032,0.00013300000000005,0,0.146248,0.00747100000000001,0.003162,0.00032500000000002,0.000753000000000004,0.000379000000000018,0.000139,0.000230999999999981,0.00376699999999996,0.00140899999999999,0.000651999999999986,0.135439,3.79999999999825e-05,0.000240000000000018,0.000222000000000055,0.000392000000000059,0.000306000000000028,0.000261999999999984,0.00146400000000002,0.000126999999999988,0.000267000000000017,5.39999999999985e-05,0.00095400000000001,0.00141999999999998,0.000657000000000019,0.000323999999999991
"NMQ",0.145956,0.144583,0.145938,0.146115,0.146248,0,0.138777,0.143086,0.146573,0.145495,0.145869,0.146109,0.146017,0.142481,0.144839,0.145596,0.0108090000000001,0.146286,0.146488,0.14647,0.14664,0.146554,0.145986,0.144784,0.146375,0.146515,0.146194,0.145294,0.144828,0.145591,0.146572
"JC",0.00717900000000005,0.00580599999999998,0.00716099999999997,0.00733799999999996,0.00747100000000001,0.138777,0,0.00430900000000001,0.00779600000000003,0.006718,0.00709199999999999,0.00733200000000001,0.00724000000000002,0.00370400000000004,0.00606200000000001,0.00681900000000002,0.127968,0.00750899999999999,0.00771100000000002,0.00769300000000006,0.00786300000000006,0.00777700000000003,0.00720900000000002,0.00600699999999998,0.00759799999999999,0.00773800000000002,0.00741700000000001,0.006517,0.00605100000000003,0.00681399999999999,0.007795
"MEK",0.00287000000000004,0.00149699999999997,0.00285199999999997,0.00302899999999995,0.003162,0.143086,0.00430900000000001,0,0.00348700000000002,0.00240899999999999,0.00278299999999998,0.003023,0.00293100000000002,0.000604999999999967,0.001753,0.00251000000000001,0.132277,0.00319999999999998,0.00340200000000002,0.00338400000000005,0.00355400000000006,0.00346800000000003,0.00290000000000001,0.00169799999999998,0.00328899999999999,0.00342900000000002,0.003108,0.00220799999999999,0.00174200000000002,0.00250499999999998,0.00348599999999999
"HY",0.000616999999999979,0.00199000000000005,0.000635000000000052,0.000458000000000069,0.00032500000000002,0.146573,0.00779600000000003,0.00348700000000002,0,0.00107800000000002,0.000704000000000038,0.00046400000000002,0.000556000000000001,0.00409199999999998,0.00173400000000001,0.000977000000000006,0.135764,0.000287000000000037,8.50000000000017e-05,0.000102999999999964,6.70000000000393e-05,1.89999999999912e-05,0.000587000000000004,0.00178900000000004,0.000198000000000031,5.80000000000025e-05,0.000379000000000018,0.00127900000000003,0.001745,0.000982000000000038,1.00000000002876e-06
"MNG",0.000461000000000045,0.000912000000000024,0.000442999999999971,0.000619999999999954,0.000753000000000004,0.145495,0.006718,0.00240899999999999,0.00107800000000002,0,0.000373999999999985,0.000614000000000003,0.000522000000000022,0.00301399999999996,0.00065599999999999,0.000101000000000018,0.134686,0.000790999999999986,0.000993000000000022,0.000975000000000059,0.00114500000000006,0.00105900000000003,0.000491000000000019,0.000711000000000017,0.000879999999999992,0.00102000000000002,0.000699000000000005,0.000201000000000007,0.000666999999999973,9.5999999999985e-05,0.00107699999999999
