"NAME","BGX","XDQ","JD","DG","LH","NMQ","JC","MEK","HY","MNG","GQC","NQ","GLG","LBH","YS","XW","SQ","JZ","RK","HH","JZX","HN","XH","LT","LX","DY","JEM","HZ","GL","DL","YZ"
"JZ",0.004942,0.10568,0.107775,0.0922190000000001,0.121626,0.0496599999999999,0.0777139999999999,0.121626,0.118038,0.121626,0.231007,0.336593,0.324531,0.309957,0.075167,0.259801,0.164009,0,0.115734,0.121605,0.121626,0.072066,0.107248,0.019849,0.533027,0.0740409999999999,0.121626,0.093381,0.0524739999999999,0.121626,0.241235
"RK",0.120676,0.010054,0.223509,0.207953,0.0058919999999999,0.0660740000000001,0.0380200000000001,0.0058919999999999,0.00230399999999997,0.0058919999999999,0.346741,0.452327,0.440265,0.425691,0.040567,0.375535,0.279743,0.115734,0,0.00587099999999996,0.0058919999999999,0.043668,0.0084860000000001,0.095885,0.648761,0.0416930000000001,0.0058919999999999,0.209115,0.0632600000000001,0.0058919999999999,0.356969
"HH",0.126547,0.015925,0.22938,0.213824,2.09999999999377e-05,0.071945,0.043891,2.09999999999377e-05,0.00356699999999999,2.09999999999377e-05,0.352612,0.458198,0.446136,0.431562,0.046438,0.381406,0.285614,0.121605,0.00587099999999996,0,2.09999999999377e-05,0.049539,0.0143570000000001,0.101756,0.654632,0.0475640000000001,2.09999999999377e-05,0.214986,0.0691310000000001,2.09999999999377e-05,0.36284
"JZX",0.126568,0.0159459999999999,0.229401,0.213845,0,0.071966,0.043912,0,0.00358799999999992,0,0.352633,0.458219,0.446157,0.431583,0.0464589999999999,0.381427,0.285635,0.121626,0.0058919999999999,2.09999999999377e-05,0,0.0495599999999999,0.014378,0.101777,0.654653,0.047585,0,0.215007,0.069152,0,0.362861
"HN",0.077008,0.033614,0.179841,0.164285,0.0495599999999999,0.022406,0.00564799999999999,0.0495599999999999,0.045972,0.0495599999999999,0.303073,0.408659,0.396597,0.382023,0.00310100000000002,0.331867,0.236075,0.072066,0.043668,0.049539,0.0495599999999999,0,0.0351819999999999,0.052217,0.605093,0.00197499999999995,0.0495599999999999,0.165447,0.0195920000000001,0.0495599999999999,0.313301
"XH",0.11219,0.0015679999999999,0.215023,0.199467,0.014378,0.057588,0.0295339999999999,0.014378,0.0107900000000001,0.014378,0.338255,0.443841,0.431779,0.417205,0.0320809999999999,0.367049,0.271257,0.107248,0.0084860000000001,0.0143570000000001,0.014378,0.0351819999999999,0,0.0873989999999999,0.640275,0.033207,0.014378,0.200629,0.054774,0.014378,0.348483
"LT",0.024791,0.085831,0.127624,0.112068,0.101777,0.0298109999999999,0.0578649999999999,0.101777,0.098189,0.101777,0.250856,0.356442,0.34438,0.329806,0.055318,0.27965,0.183858,0.019849,0.095885,0.101756,0.101777,0.052217,0.0873989999999999,0,0.552876,0.0541919999999999,0.101777,0.11323,0.0326249999999999,0.101777,0.261084
"LX",0.528085,0.638707,0.425252,0.440808,0.654653,0.582687,0.610741,0.654653,0.651065,0.654653,0.30202,0.196434,0.208496,0.22307,0.608194,0.273226,0.369018,0.533027,0.648761,0.654632,0.654653,0.605093,0.640275,0.552876,0,0.607068,0.654653,0.439646,0.585501,0.654653,0.291792
"DY",0.0789829999999999,0.0316390000000001,0.181816,0.16626,0.047585,0.024381,0.00367300000000004,0.047585,0.0439970000000001,0.047585,0.305048,0.410634,0.398572,0.383998,0.00112600000000007,0.333842,0.23805,0.0740409999999999,0.0416930000000001,0.0475640000000001,0.047585,0.00197499999999995,0.033207,0.0541919999999999,0.607068,0,0.047585,0.167422,0.021567,0.047585,0.315276
"JEM",0.126568,0.0159459999999999,0.229401,0.213845,0,0.071966,0.043912,0,0.00358799999999992,0,0.352633,0.458219,0.446157,0.431583,0.0464589999999999,0.381427,0.285635,0.121626,0.0058919999999999,2.09999999999377e-05,0,0.0495599999999999,0.014378,0.101777,0.654653,0.047585,0,0.215007,0.069152,0,0.362861
"HZ",0.088439,0.199061,0.014394,0.001162,0.215007,0.143041,0.171095,0.215007,0.211419,0.215007,0.137626,0.243212,0.23115,0.216576,0.168548,0.16642,0.070628,0.093381,0.209115,0.214986,0.215007,0.165447,0.200629,0.11323,0.439646,0.167422,0.215007,0,0.145855,0.215007,0.147854
"GL",0.0574159999999999,0.0532060000000001,0.160249,0.144693,0.069152,0.00281399999999998,0.02524,0.069152,0.0655640000000001,0.069152,0.283481,0.389067,0.377005,0.362431,0.0226930000000001,0.312275,0.216483,0.0524739999999999,0.0632600000000001,0.0691310000000001,0.069152,0.0195920000000001,0.054774,0.0326249999999999,0.585501,0.021567,0.069152,0.145855,0,0.069152,0.293709
"DL",0.126568,0.0159459999999999,0.229401,0.213845,0,0.071966,0.043912,0,0.00358799999999992,0,0.352633,0.458219,0.446157,0.431583,0.0464589999999999,0.381427,0.285635,0.121626,0.0058919999999999,2.09999999999377e-05,0,0.0495599999999999,0.014378,0.101777,0.654653,0.047585,0,0.215007,0.069152,0,0.362861
"YZ",0.236293,0.346915,0.13346,0.149016,0.362861,0.290895,0.318949,0.362861,0.359273,0.362861,0.010228,0.0953579999999999,0.0832959999999999,0.0687219999999999,0.316402,0.018566,0.077226,0.241235,0.356969,0.36284,0.362861,0.313301,0.348483,0.261084,0.291792,0.315276,0.362861,0.147854,0.293709,0.362861,0
