NAME,BGX,XDQ,JD,DG,LH,NMQ,JC,MEK,HY,MNG,GQC,NQ,GLG,LBH,YS,XW,SQ,JZ,RK,HH,JZX,HN,XH,LT,LX,DY,JEM,HZ,GL,DL,YZ
GQC,462.693295228374,555.622906079571,202.511149382589,268.046285598391,405.470540124559,454.02837728464,510.050739555941,552.417827521774,559.488797652733,676.686343905483,0,41.3292330639827,46.8515298937656,75.9756012481959,75.2688445565698,112.109092916719,147.670929865734,487.661775103211,626.61686711287,622.381130177478,618.727211208804,541.532209538699,630.583555333408,687.893148147423,720.204362643012,641.507583570145,587.87815670762,736.890305587705,791.012997572724,711.686282602616,767.844161538965
NQ,482.8415751,570.084326228121,226.957516171792,273.173962800131,411.260640886674,450.892471227647,510.279346442054,551.479144006239,552.773333440733,669.339240440067,41.3292330639827,0,15.9395029043076,34.8100132704591,48.9258881612889,87.1991828089367,126.649079536378,472.283106358999,611.975551507064,605.209490629497,600.158238137456,516.771723116033,605.348068810375,666.510891647834,693.928537132174,606.190055480143,548.795528650767,703.681547859626,758.119822106975,674.540590196924,729.384940144074
GLG,471.025320512178,556.724647047231,217.228742638234,258.423741617243,396.430556052395,435.131879073743,494.749454338319,535.842233893407,536.855319666943,653.406683607542,46.8515298937656,15.9395029043076,0,33.5854148027286,33.5476855330407,72.0757247204668,111.149969437797,456.56313251761,596.227495790616,589.664485056224,584.759712821938,502.348407652051,591.053266183072,651.50458764279,679.895273597563,595.543487560306,541.038738634101,691.974996770742,746.279878517093,665.082820453453,721.006375325674
LBH,497.904114726056,580.004783774513,247.66606920193,277.724787304604,414.762732094269,446.598108739164,508.482203019994,548.503983528306,544.924221610284,660.558332683939,75.9756012481959,34.8100132704591,33.5854148027286,0,43.4465088670293,73.3842864867131,113.118645681019,457.484029069447,597.25558406279,588.396457646168,582.195225413347,493.902095767591,581.865936107076,646.060405636828,669.446534882307,574.76069945413,514.813743914766,673.751689285483,728.388147884616,641.77206689053,695.741276976763
YS,455.86231811633,536.717454953882,209.611624958054,234.323554436266,371.525253824431,405.59597022945,466.545266480007,507.016906932653,505.794409376437,622.031482382148,75.2688445565698,48.9258881612889,33.5476855330407,43.4465088670293,0,38.5598202653309,77.723246328876,423.442519386798,563.165917427666,556.283617483303,551.271941827699,469.074788368199,557.860291410476,617.968094062312,646.89721373073,566.788171945757,517.057965736225,661.641818029313,715.747098216445,638.123563063553,695.7684422
XW,443.118951531918,517.446575710935,209.605343660201,211.764294648009,346.47064291353,373.775287760799,436.493008071426,475.99885200126,471.540079908069,587.214543610812,112.109092916719,87.1991828089367,72.0757247204668,73.3842864867131,38.5598202653309,0,40.1426414804445,385.954464035952,525.74177245848,518.267527788557,513.015547159842,430.626404039743,519.469212811115,579.430666460242,608.664043328841,533.201422776406,489.19778918337,626.187042681439,680.046309859342,606.537043219388,666.108876294803
SQ,421.338427638265,489.232869796073,204.469370044018,182.957546211151,313.888860493962,335.807728013915,399.629664555379,438.414718444508,432.102527037813,547.506757307537,147.670929865734,126.649079536378,111.149969437797,113.118645681019,77.723246328876,40.1426414804445,0,345.915792412222,485.687861108731,478.560425410799,473.621261944795,393.881682695553,482.967686473706,540.973012601692,572.786402707174,507.502416723254,472.568143663702,596.924073698896,650.236048797629,583.917555405652,646.262066705976
JZ,410.070072086397,384.002571451753,409.55312286007,276.479667490606,239.230594824033,144.254813678274,192.41205089226,197.005222250122,135.728671238969,224.680921861669,487.661775103211,472.283106358999,456.56313251761,457.484029069447,423.442519386798,385.954464035952,345.915792412222,0,139.800273446052,136.327262322614,137.385615301947,139.989419892744,203.416591987309,217.896965661617,288.802179588626,374.316451633806,442.968481180646,400.167644452827,438.165399399105,465.860218920289,545.040632597884
RK,479.236217295465,419.044402234329,533.964136363622,400.886441323606,327.122647479775,224.972193987948,232.474390404844,208.407259216577,132.428978319991,129.692551756818,626.61686711287,611.975551507064,596.227495790616,597.25558406279,563.165917427666,525.74177245848,485.687861108731,139.800273446052,0,41.2031062579299,64.4269617142273,183.384850447054,181.347435048436,130.788837038638,232.182714371066,403.686547422903,505.838542700706,388.889081886929,411.386989280613,487.6682432,565.419517034448
HH,506.420180088996,452.494861767358,542.747526235534,409.237142944967,348.007174975415,245.24284779451,262.049354526122,242.272881507886,164.740426411007,170.458639099626,622.381130177478,605.209490629497,589.664485056224,588.396457646168,556.283617483303,518.267527788557,478.560425410799,136.327262322614,41.2031062579299,0,23.306948080276,148.094045465438,140.148857894105,97.5844608835155,194.64392400535,363.013077931406,467.523766585903,348.104041127062,371.72870058664,446.567265073059,524.246899955986
JZX,520.778401228954,470.529651789906,546.630652547896,413.314559471238,359.317678629248,256.906040619472,278.47986283388,261.057285150786,183.274890038363,193.760913508317,618.727211208804,600.158238137456,584.759712821938,582.195225413347,551.271941827699,513.015547159842,473.621261944795,137.385615301947,64.4269617142273,23.306948080276,0,128.188755882815,117.051344824961,84.1565565451248,175.505277695478,339.756568973713,445.217833094822,325.612702864228,350.331208333022,423.272968623095,500.992600794996
HN,547.212613424405,523.802165962737,509.978436257284,383.471864669612,374.482910347248,283.765764260785,330.970561552847,329.959717623308,258.548850193198,309.341168039604,541.532209538699,516.771723116033,502.348407652051,493.902095767591,469.074788368199,430.626404039743,393.881682695553,139.989419892744,183.384850447054,148.094045465438,128.188755882815,0,89.2320325955234,159.39634892265,180.239482062272,237.640193515329,324.50804033039,261.611234979624,302.703731882644,328.140691974018,407.501248145233
XH,612.146201338454,574.894996224003,595.466983562757,466.624361181819,442.529702877292,344.863877736124,380.30355245574,369.620759575483,292.643954522899,309.811480806528,630.583555333408,605.348068810375,591.053266183072,581.865936107076,557.860291410476,519.469212811115,482.967686473706,203.416591987309,181.347435048436,140.148857894105,117.051344824961,89.2320325955234,0,93.987676702986,91.6221565471456,226.774039081015,343.507430368452,210.043056887434,239.731816143657,307.251925891899,384.406411213581
LT,603.806264746232,549.136805870231,627.155377399897,494.313478443254,443.442615388049,340.952248699965,359.587894175095,338.549967030944,261.518574990835,244.657564322094,687.893148147423,666.510891647834,651.50458764279,646.060405636828,617.968094062312,579.430666460242,540.973012601692,217.896965661617,130.788837038638,97.5844608835155,84.1565565451248,159.39634892265,93.987676702986,0,104.558383580237,313.561087708929,436.084860053121,273.102778282064,287.588913617208,386.897256191526,460.770057435958
LX,692.346682861568,645.99203430682,686.664049154249,557.14141011041,525.831550860992,425.57022667809,453.285087172595,436.48804836414,358.732953720965,349.203466491826,720.204362643012,693.928537132174,679.895273597563,669.446534882307,646.89721373073,608.664043328841,572.786402707174,288.802179588626,232.182714371066,194.64392400535,175.505277695478,180.239482062272,91.6221565471456,104.558383580237,0,236.562236480976,370.896971430592,173.930579816907,183.37504015569,296.995018937697,366.40159928072
DY,768.234875888938,757.125341621011,677.175353551151,569.279029426203,595.331714354622,514.231133412256,566.714233047489,567.53320531032,495.843880226452,533.367867056784,641.507583570145,606.190055480143,595.543487560306,574.76069945413,566.788171945757,533.201422776406,507.502416723254,374.316451633806,403.686547422903,363.013077931406,339.756568973713,237.640193515329,226.774039081015,313.561087708929,236.562236480976,0,139.031059641734,114.214240795034,167.154203013606,92.0004102774187,170.799579434697
JEM,800.603227207888,809.688698036394,664.490550477533,576.861328474122,633.401596244141,568.690361411545,630.009773585937,639.76127833954,575.750815419909,633.587952707028,587.87815670762,548.795528650767,541.038738634101,514.813743914766,517.057965736225,489.19778918337,472.568143663702,442.968481180646,505.838542700706,467.523766585903,445.217833094822,324.50804033039,343.507430368452,436.084860053121,370.896971430592,139.031059641734,0,247.111712557477,294.608903353621,146.492322306363,182.510681522813
HZ,808.823167558483,781.117918893067,750.7305577,632.927162437084,636.024854439395,544.422447795744,586.603325153188,578.696024044787,502.234085425814,514.155943143575,736.890305587705,703.681547859626,691.974996770742,673.751689285483,661.641818029313,626.187042681439,596.924073698896,400.167644452827,388.889081886929,348.104041127062,325.612702864228,261.611234979624,210.043056887434,273.102778282064,173.930579816907,114.214240795034,247.111712557477,0,55.1087707453087,132.195402282887,193.991114363399
GL,848.180805971839,814.60614417922,800.264543640235,680.224751802977,676.33834954075,581.930563598618,619.977687221842,608.800496180127,531.406703124835,532.10438848446,791.012997572724,758.119822106975,746.279878517093,728.388147884616,715.747098216445,680.046309859342,650.236048797629,438.165399399105,411.386989280613,371.72870058664,350.331208333022,302.703731882644,239.731816143657,287.588913617208,183.37504015569,167.154203013606,294.608903353621,55.1087707453087,0,164.918619381396,210.164707301609
DL,859.808446211364,849.004696839186,761.277514168744,657.317863110755,687.056153069753,606.193815841408,658.179395352944,658.034891035154,585.392266416838,616.849701677176,711.686282602616,674.540590196924,665.082820453453,641.77206689053,638.123563063553,606.537043219388,583.917555405652,465.860218920289,487.6682432,446.567265073059,423.272968623095,328.140691974018,307.251925891899,386.897256191526,296.995018937697,92.0004102774187,146.492322306363,132.195402282887,164.918619381396,0,79.3632402861063
YZ,936.838841660018,927.893994895687,829.776105117648,730.014327010214,764.462461279065,684.90492181668,737.403739658444,737.397246279908,664.668434566747,694.217694478447,767.844161538965,729.384940144074,721.006375325674,695.741276976763,695.7684422,666.108876294803,646.262066705976,545.040632597884,565.419517034448,524.246899955986,500.992600794996,407.501248145233,384.406411213581,460.770057435958,366.40159928072,170.799579434697,182.510681522813,193.991114363399,210.164707301609,79.3632402861063,0
