"NAME","BGX","XDQ","JD","DG","LH","NMQ","JC","MEK","HY","MNG","GQC","NQ","GLG","LBH","YS","XW","SQ","JZ","RK","HH","JZX","HN","XH","LT","LX","DY","JEM","HZ","GL","DL","YZ"
"BGX",0,4.10000000000688e-05,3.6000000000036e-05,0.000271999999999939,0.000307999999999975,2.50000000000528e-05,0.00126999999999999,0.00125599999999992,6.99999999997925e-06,0.00057599999999991,0.000433999999999934,0.000159999999999938,0.00070899999999996,0.000355999999999912,0.000202999999999953,0.000600999999999963,7.5999999999965e-05,0.000231999999999899,0.0009269999999999,0.000460999999999934,0.000162999999999913,0.000645999999999924,0.000511999999999957,0.000338999999999978,0.000793999999999961,2.20000000000775e-05,0.000313000000000008,2.29999999999952e-05,1.00000000000655e-05,0.000137999999999971,0.00110699999999997
"XDQ",4.10000000000688e-05,0,5.00000000003276e-06,0.000313000000000008,0.000349000000000044,1.6000000000016e-05,0.00131100000000006,0.00129699999999999,4.8000000000048e-05,0.000616999999999979,0.000475000000000003,0.000201000000000007,0.000750000000000028,0.000396999999999981,0.000244000000000022,0.000642000000000031,0.000117000000000034,0.000272999999999968,0.000967999999999969,0.000502000000000002,0.000203999999999982,0.000686999999999993,0.000553000000000026,0.000380000000000047,0.00083500000000003,1.89999999999912e-05,0.000354000000000076,1.80000000000735e-05,3.10000000000032e-05,0.00017900000000004,0.00114800000000004
"JD",3.6000000000036e-05,5.00000000003276e-06,0,0.000307999999999975,0.000344000000000011,1.09999999999832e-05,0.00130600000000003,0.00129199999999996,4.30000000000152e-05,0.000611999999999946,0.00046999999999997,0.000195999999999974,0.000744999999999996,0.000391999999999948,0.000238999999999989,0.000636999999999999,0.000112000000000001,0.000267999999999935,0.000962999999999936,0.00049699999999997,0.000198999999999949,0.00068199999999996,0.000547999999999993,0.000375000000000014,0.000829999999999997,1.39999999999585e-05,0.000349000000000044,1.30000000000408e-05,2.59999999999705e-05,0.000174000000000007,0.00114300000000001
"DG",0.000271999999999939,0.000313000000000008,0.000307999999999975,0,3.6000000000036e-05,0.000296999999999992,0.000998000000000054,0.000983999999999985,0.00026499999999996,0.000303999999999971,0.000161999999999995,0.000112000000000001,0.000437000000000021,8.3999999999973e-05,6.89999999999857e-05,0.000329000000000024,0.000195999999999974,4.000000000004e-05,0.000654999999999961,0.000188999999999995,0.000109000000000026,0.000373999999999985,0.000240000000000018,6.70000000000393e-05,0.000522000000000022,0.000294000000000016,4.10000000000688e-05,0.000294999999999934,0.000282000000000004,0.000133999999999967,0.00083500000000003
"LH",0.000307999999999975,0.000349000000000044,0.000344000000000011,3.6000000000036e-05,0,0.000333000000000028,0.000962000000000018,0.000947999999999949,0.000300999999999996,0.000267999999999935,0.000125999999999959,0.000148000000000037,0.000400999999999985,4.7999999999937e-05,0.000105000000000022,0.000292999999999988,0.00023200000000001,7.6000000000076e-05,0.000618999999999925,0.000152999999999959,0.000145000000000062,0.000337999999999949,0.000203999999999982,3.10000000000032e-05,0.000485999999999986,0.000330000000000052,5.00000000003276e-06,0.00033099999999997,0.00031800000000004,0.000170000000000003,0.000798999999999994
"NMQ",2.50000000000528e-05,1.6000000000016e-05,1.09999999999832e-05,0.000296999999999992,0.000333000000000028,0,0.00129500000000005,0.00128099999999998,3.2000000000032e-05,0.000600999999999963,0.000458999999999987,0.000184999999999991,0.000734000000000012,0.000380999999999965,0.000228000000000006,0.000626000000000015,0.000101000000000018,0.000256999999999952,0.000951999999999953,0.000485999999999986,0.000187999999999966,0.000670999999999977,0.00053700000000001,0.000364000000000031,0.000819000000000014,2.99999999997524e-06,0.00033800000000006,2.00000000005751e-06,1.49999999999872e-05,0.000163000000000024,0.00113200000000002
"JC",0.00126999999999999,0.00131100000000006,0.00130600000000003,0.000998000000000054,0.000962000000000018,0.00129500000000005,0,1.40000000000695e-05,0.00126300000000001,0.000694000000000083,0.000836000000000059,0.00111000000000006,0.000561000000000034,0.000914000000000081,0.00106700000000004,0.000669000000000031,0.00119400000000003,0.00103800000000009,0.000343000000000093,0.00080900000000006,0.00110700000000008,0.000624000000000069,0.000758000000000036,0.000931000000000015,0.000476000000000032,0.00129200000000007,0.000956999999999986,0.00129299999999999,0.00128000000000006,0.00113200000000002,0.000163000000000024
"MEK",0.00125599999999992,0.00129699999999999,0.00129199999999996,0.000983999999999985,0.000947999999999949,0.00128099999999998,1.40000000000695e-05,0,0.00124899999999994,0.000680000000000014,0.000821999999999989,0.00109599999999999,0.000546999999999964,0.000900000000000012,0.00105299999999997,0.000654999999999961,0.00117999999999996,0.00102400000000002,0.000329000000000024,0.00079499999999999,0.00109300000000001,0.000609999999999999,0.000743999999999967,0.000916999999999946,0.000461999999999962,0.001278,0.000942999999999916,0.00127899999999992,0.00126599999999999,0.00111799999999995,0.000148999999999955
"HY",6.99999999997925e-06,4.8000000000048e-05,4.30000000000152e-05,0.00026499999999996,0.000300999999999996,3.2000000000032e-05,0.00126300000000001,0.00124899999999994,0,0.000568999999999931,0.000426999999999955,0.000152999999999959,0.00070199999999998,0.000348999999999933,0.000195999999999974,0.000593999999999983,6.89999999999857e-05,0.00022499999999992,0.000919999999999921,0.000453999999999954,0.000155999999999934,0.000638999999999945,0.000504999999999978,0.000331999999999999,0.000786999999999982,2.90000000000568e-05,0.000306000000000028,2.99999999999745e-05,1.70000000000448e-05,0.000130999999999992,0.00109999999999999
"MNG",0.00057599999999991,0.000616999999999979,0.000611999999999946,0.000303999999999971,0.000267999999999935,0.000600999999999963,0.000694000000000083,0.000680000000000014,0.000568999999999931,0,0.000141999999999975,0.000415999999999972,0.00013300000000005,0.000219999999999998,0.000372999999999957,2.50000000000528e-05,0.000499999999999945,0.000344000000000011,0.00035099999999999,0.000114999999999976,0.000412999999999997,7.00000000000145e-05,6.3999999999953e-05,0.000236999999999932,0.000218000000000051,0.000597999999999987,0.000262999999999902,0.000598999999999905,0.000585999999999975,0.000437999999999938,0.000531000000000059
"GQC",0.000433999999999934,0.000475000000000003,0.00046999999999997,0.000161999999999995,0.000125999999999959,0.000458999999999987,0.000836000000000059,0.000821999999999989,0.000426999999999955,0.000141999999999975,0,0.000273999999999996,0.000275000000000025,7.80000000000225e-05,0.000230999999999981,0.000167000000000028,0.000357999999999969,0.000202000000000035,0.000492999999999966,2.69999999999992e-05,0.000271000000000021,0.00021199999999999,7.80000000000225e-05,9.49999999999562e-05,0.000360000000000027,0.000456000000000012,0.000120999999999927,0.00045699999999993,0.000444,0.000295999999999963,0.000673000000000035
"NQ",0.000159999999999938,0.000201000000000007,0.000195999999999974,0.000112000000000001,0.000148000000000037,0.000184999999999991,0.00111000000000006,0.00109599999999999,0.000152999999999959,0.000415999999999972,0.000273999999999996,0,0.000549000000000022,0.000195999999999974,4.30000000000152e-05,0.000441000000000025,8.3999999999973e-05,7.1999999999961e-05,0.000766999999999962,0.000300999999999996,2.99999999997524e-06,0.000485999999999986,0.000352000000000019,0.00017900000000004,0.000634000000000023,0.000182000000000015,0.00015300000000007,0.000182999999999933,0.000170000000000003,2.19999999999665e-05,0.000947000000000031
"GLG",0.00070899999999996,0.000750000000000028,0.000744999999999996,0.000437000000000021,0.000400999999999985,0.000734000000000012,0.000561000000000034,0.000546999999999964,0.00070199999999998,0.00013300000000005,0.000275000000000025,0.000549000000000022,0,0.000353000000000048,0.000506000000000006,0.000107999999999997,0.000632999999999995,0.000477000000000061,0.00021799999999994,0.000248000000000026,0.000546000000000046,6.30000000000353e-05,0.000197000000000003,0.000369999999999981,8.50000000000017e-05,0.000731000000000037,0.000395999999999952,0.000731999999999955,0.000719000000000025,0.000570999999999988,0.000398000000000009
"LBH",0.000355999999999912,0.000396999999999981,0.000391999999999948,8.3999999999973e-05,4.7999999999937e-05,0.000380999999999965,0.000914000000000081,0.000900000000000012,0.000348999999999933,0.000219999999999998,7.80000000000225e-05,0.000195999999999974,0.000353000000000048,0,0.000152999999999959,0.000245000000000051,0.000279999999999947,0.000124000000000013,0.000570999999999988,0.000105000000000022,0.000192999999999999,0.000290000000000012,0.000156000000000045,1.69999999999337e-05,0.000438000000000049,0.000377999999999989,4.29999999999042e-05,0.000378999999999907,0.000365999999999977,0.00021799999999994,0.000751000000000057
"YS",0.000202999999999953,0.000244000000000022,0.000238999999999989,6.89999999999857e-05,0.000105000000000022,0.000228000000000006,0.00106700000000004,0.00105299999999997,0.000195999999999974,0.000372999999999957,0.000230999999999981,4.30000000000152e-05,0.000506000000000006,0.000152999999999959,0,0.000398000000000009,0.000126999999999988,2.89999999999457e-05,0.000723999999999947,0.00025799999999998,4.000000000004e-05,0.000442999999999971,0.000309000000000004,0.000136000000000025,0.000591000000000008,0.000225000000000031,0.000110000000000054,0.000225999999999948,0.000213000000000019,6.49999999999817e-05,0.000904000000000016
