"NAME","BGX","XDQ","JD","DG","LH","NMQ","JC","MEK","HY","MNG","GQC","NQ","GLG","LBH","YS","XW","SQ","JZ","RK","HH","JZX","HN","XH","LT","LX","DY","JEM","HZ","GL","DL","YZ"
"BGX",0,0.062762,0.0163869999999999,0.018829,0.085257,0.018857,0.084191,0.00203000000000009,0.020492,0.026439,0.0208199999999999,0.074291,0.135222,0.090083,0.016936,0.044135,0.082291,0.00865400000000005,0.00476500000000002,0.016647,0.019883,0.0499510000000001,0.00172300000000003,0.0210199999999999,0.000170000000000003,0.0389200000000001,0.116121,0.0417580000000001,0.030288,0.257668,0.055068
"XDQ",0.062762,0,0.0791489999999999,0.081591,0.022495,0.081619,0.021429,0.0607319999999999,0.0832539999999999,0.036323,0.0835819999999999,0.011529,0.0724600000000001,0.027321,0.0796979999999999,0.0186269999999999,0.019529,0.0541079999999999,0.067527,0.079409,0.082645,0.0128109999999999,0.061039,0.0837819999999999,0.062932,0.0238419999999999,0.053359,0.0210039999999999,0.032474,0.194906,0.00769399999999998
"JD",0.0163869999999999,0.0791489999999999,0,0.00244200000000006,0.101644,0.00247000000000008,0.100578,0.018417,0.00410500000000003,0.0428259999999999,0.00443300000000002,0.0906779999999999,0.151609,0.10647,0.000549000000000022,0.060522,0.0986779999999999,0.025041,0.0116219999999999,0.000260000000000038,0.00349600000000005,0.066338,0.01811,0.004633,0.0162169999999999,0.055307,0.132508,0.058145,0.0466749999999999,0.274055,0.0714549999999999
"DG",0.018829,0.081591,0.00244200000000006,0,0.104086,2.8000000000028e-05,0.10302,0.0208590000000001,0.00166299999999997,0.045268,0.00199099999999997,0.09312,0.154051,0.108912,0.00189300000000003,0.062964,0.10112,0.027483,0.014064,0.00218200000000002,0.001054,0.0687800000000001,0.020552,0.00219099999999994,0.018659,0.0577490000000001,0.13495,0.0605870000000001,0.049117,0.276497,0.073897
"LH",0.085257,0.022495,0.101644,0.104086,0,0.104114,0.00106600000000001,0.0832269999999999,0.105749,0.058818,0.106077,0.010966,0.049965,0.004826,0.102193,0.041122,0.00296600000000002,0.076603,0.090022,0.101904,0.10514,0.0353059999999999,0.083534,0.106277,0.085427,0.046337,0.030864,0.043499,0.054969,0.172411,0.030189
"NMQ",0.018857,0.081619,0.00247000000000008,2.8000000000028e-05,0.104114,0,0.103048,0.0208870000000001,0.00163499999999994,0.045296,0.00196299999999994,0.093148,0.154079,0.10894,0.00192100000000006,0.062992,0.101148,0.0275110000000001,0.014092,0.00221000000000005,0.00102599999999997,0.0688080000000001,0.02058,0.00216299999999991,0.018687,0.0577770000000001,0.134978,0.0606150000000001,0.049145,0.276525,0.073925
"JC",0.084191,0.021429,0.100578,0.10302,0.00106600000000001,0.103048,0,0.0821609999999999,0.104683,0.057752,0.105011,0.00990000000000002,0.051031,0.00589200000000001,0.101127,0.040056,0.00190000000000001,0.075537,0.088956,0.100838,0.104074,0.0342399999999999,0.082468,0.105211,0.084361,0.045271,0.03193,0.0424329999999999,0.053903,0.173477,0.029123
"MEK",0.00203000000000009,0.0607319999999999,0.018417,0.0208590000000001,0.0832269999999999,0.0208870000000001,0.0821609999999999,0,0.022522,0.0244089999999999,0.02285,0.0722609999999999,0.133192,0.0880529999999999,0.018966,0.0421049999999999,0.0802609999999999,0.00662399999999996,0.00679500000000011,0.0186770000000001,0.0219130000000001,0.047921,0.000307000000000057,0.02305,0.00220000000000009,0.03689,0.114091,0.039728,0.0282579999999999,0.255638,0.0530379999999999
"HY",0.020492,0.0832539999999999,0.00410500000000003,0.00166299999999997,0.105749,0.00163499999999994,0.104683,0.022522,0,0.0469309999999999,0.000327999999999995,0.094783,0.155714,0.110575,0.003556,0.064627,0.102783,0.029146,0.0157269999999999,0.00384499999999999,0.000608999999999971,0.070443,0.022215,0.000527999999999973,0.020322,0.059412,0.136613,0.06225,0.0507799999999999,0.27816,0.07556
"MNG",0.026439,0.036323,0.0428259999999999,0.045268,0.058818,0.045296,0.057752,0.0244089999999999,0.0469309999999999,0,0.0472589999999999,0.047852,0.108783,0.063644,0.0433749999999999,0.017696,0.055852,0.0177849999999999,0.031204,0.043086,0.046322,0.0235120000000001,0.024716,0.0474589999999999,0.026609,0.0124810000000001,0.089682,0.0153190000000001,0.00384899999999999,0.231229,0.028629
"GQC",0.0208199999999999,0.0835819999999999,0.00443300000000002,0.00199099999999997,0.106077,0.00196299999999994,0.105011,0.02285,0.000327999999999995,0.0472589999999999,0,0.0951109999999999,0.156042,0.110903,0.003884,0.064955,0.103111,0.029474,0.0160549999999999,0.00417299999999998,0.000936999999999966,0.070771,0.022543,0.000199999999999978,0.0206499999999999,0.05974,0.136941,0.062578,0.0511079999999999,0.278488,0.075888
"NQ",0.074291,0.011529,0.0906779999999999,0.09312,0.010966,0.093148,0.00990000000000002,0.0722609999999999,0.094783,0.047852,0.0951109999999999,0,0.0609310000000001,0.015792,0.0912269999999999,0.030156,0.00800000000000001,0.0656369999999999,0.079056,0.090938,0.094174,0.0243399999999999,0.072568,0.0953109999999999,0.074461,0.0353709999999999,0.04183,0.0325329999999999,0.044003,0.183377,0.019223
"GLG",0.135222,0.0724600000000001,0.151609,0.154051,0.049965,0.154079,0.051031,0.133192,0.155714,0.108783,0.156042,0.0609310000000001,0,0.045139,0.152158,0.091087,0.0529310000000001,0.126568,0.139987,0.151869,0.155105,0.085271,0.133499,0.156242,0.135392,0.096302,0.019101,0.093464,0.104934,0.122446,0.0801540000000001
